id,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha12_SAEM,alpha13_SAEM,alpha22_SAEM,alpha23_SAEM
154,7.42316,0.00464528,2.89546,-0.177488,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
155,7.40442,-0.00248944,4.53564,0.0606061,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
156,7.38169,0.00196383,3.56719,-0.199415,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
157,7.4257,0.00366438,3.09492,-0.328833,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
158,7.36987,-0.00198037,3.74265,0.113374,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
159,7.36635,-0.00114622,4.17142,-0.0730838,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
160,7.45392,0.00424717,5.45416,0.0546899,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
161,7.49323,0.00196391,3.66401,-0.144509,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
162,7.42244,0.00171204,4.1257,-0.154612,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
163,7.38606,0.000577153,6.03848,0.0334961,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
164,7.34623,0.00194928,4.3824,-0.182917,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
165,7.43654,0.00269146,3.92605,-0.115411,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
166,7.40287,0.00203894,2.25639,-0.152367,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
167,7.40602,0.00189928,4.26605,-0.196313,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
168,7.33767,0.000877697,5.13359,-0.0871865,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
169,7.40309,0.00260412,3.30582,-0.151963,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
170,7.42479,0.001176,3.505,-0.0386794,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
171,7.41781,0.00240973,4.82521,-0.169873,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
172,7.33414,0.00327695,3.68571,-0.0923113,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
173,7.36569,0.00296081,4.0058,-0.222575,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
174,7.33141,-0.00358571,4.2854,-0.136886,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
175,7.37987,0.0023698,4.46254,-0.175112,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
176,7.44269,0.000984824,3.89339,-0.174177,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
177,7.3878,0.00121241,3.88781,-0.0465177,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
178,7.39986,0.00177681,3.05944,-0.186004,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
179,7.39522,0.000401141,5.90831,-0.0690729,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
180,7.38522,0.00408707,3.05329,-0.259962,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
181,7.39249,0.00936535,4.34259,-0.363119,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
182,7.43404,0.00764177,2.14419,-0.0722128,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
183,7.39404,0.000634061,3.77694,-0.435404,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
184,7.39555,-0.00276068,5.58555,-0.234534,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
185,7.44064,4.63984e-05,3.89051,-0.239353,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
186,7.41218,0.00155069,4.91234,-0.247844,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
187,7.37896,0.0028312,5.33038,-0.161989,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
188,7.44524,0.00998303,5.51186,-0.380616,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
189,7.33601,-0.000955865,4.68427,-0.101152,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
190,7.3886,3.23258e-06,3.21104,-0.0468052,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
191,7.36365,6.96243e-05,4.19843,-0.0802514,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
192,7.37952,0.000766764,4.99308,-0.172737,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
193,7.42306,0.0033428,4.00032,-0.197693,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
194,7.40682,0.00162917,2.92357,-0.159598,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
195,7.39805,-0.00429165,5.17923,-0.132453,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
196,7.42977,0.00430009,4.83101,-0.154403,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
197,7.34549,-3.24721e-06,3.15814,-0.0916348,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
198,7.42122,0.00273997,4.63149,-0.160462,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
199,7.36854,-0.00377771,3.25638,-0.326195,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
200,7.35466,0.00444442,2.69407,-0.164345,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
201,7.42521,0.00162225,4.39794,-0.142434,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
202,7.42144,-0.00503641,3.83846,-0.308087,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
203,7.40407,-0.00157688,3.42846,-0.0252383,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
204,7.3444,-0.00171265,5.03151,-0.0347892,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
205,7.41086,0.000114363,4.29762,-0.0737962,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
