id,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha12_SAEM,alpha13_SAEM,alpha22_SAEM,alpha23_SAEM
150,7.40826,0.00376201,3.24565,-0.159791,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
151,7.4243,0.00146539,4.39318,-0.16561,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
152,7.45215,0.00794593,5.19947,-0.10643,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
153,7.41844,0.00370504,3.89897,-0.158628,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
154,7.34644,-0.00104857,3.70427,-0.318796,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
155,7.38059,0.00395048,3.79482,-0.135876,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
156,7.36913,-0.00611449,3.79599,0.0989111,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
157,7.40379,0.00268317,3.97296,-0.166446,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
158,7.43498,0.00713227,4.97422,-0.247081,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
159,7.42421,0.00178334,3.63315,-0.171866,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
160,7.35808,-0.00216981,4.58298,-0.17192,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
161,7.3983,0.00120457,4.81795,-0.157054,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
162,7.41235,0.00765085,4.15092,-0.06925,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
163,7.37844,-0.00349765,3.7705,0.0187607,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
164,7.41253,0.00251214,3.02861,-0.143135,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
165,7.37436,-0.00236472,4.69888,-0.19806,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
166,7.40224,-0.00166495,2.27795,-0.213393,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
167,7.38324,0.00181872,5.02999,-0.143601,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
168,7.4003,0.00304668,4.69822,-0.169419,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
169,7.43344,0.00703224,4.85334,-0.458362,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
170,7.3873,0.000835101,4.54426,-0.116938,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
171,7.40635,0.000566092,4.93502,-0.0563975,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
172,7.4375,0.00787491,4.84185,-0.0544115,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
173,7.36385,0.00757234,3.14466,-0.346666,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
174,7.41519,-0.000346401,6.49898,-0.0182555,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
175,7.37379,-0.00439793,4.64301,-0.0493885,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
176,7.39794,0.00880359,5.91724,-0.134902,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
177,7.45371,0.00227293,3.85786,-0.161947,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
178,7.34789,0.0005887,3.93898,-0.117872,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
179,7.3815,0.000148447,4.3916,-0.167422,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
180,7.39281,0.00313282,4.70377,-0.167048,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
181,7.4578,0.00318194,4.08694,-0.280806,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
182,7.38994,0.000471763,4.4916,-0.0949829,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
183,7.45483,0.00673524,4.54456,-0.0471133,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
184,7.35903,-0.00593448,3.71361,-0.48824,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
185,7.41479,-0.00109774,5.2049,-0.150393,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
186,7.38446,-0.00276094,5.26174,-0.0573648,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
