id,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
183,-0.00554484,0.00884923,-0.870245,-0.347639,0,0,0,0,0,0,0,0
184,-0.0598017,-0.00318255,-0.0302424,0.032392,0,0,0,0,0,0,0,0
185,0.0588732,0.00136842,0.0479145,0.0457739,0,0,0,0,0,0,0,0
186,0.00456647,0.00277219,0.470533,0.00754297,0,0,0,0,0,0,0,0
187,-0.0177169,-0.00550209,-0.505702,-0.095709,0,0,0,0,0,0,0,0
188,0.0440944,0.00192508,0.839963,-0.0264556,0,0,0,0,0,0,0,0
189,0.0255297,0.000694543,0.248042,0.0327071,0,0,0,0,0,0,0,0
190,0.0416452,6.80675e-05,-0.714564,-0.00368558,0,0,0,0,0,0,0,0
191,0.0343895,0.00114183,0.404633,-0.0340855,0,0,0,0,0,0,0,0
192,0.0305074,0.000445407,0.346173,0.0520677,0,0,0,0,0,0,0,0
193,-0.0251406,-0.00464086,0.270003,0.137329,0,0,0,0,0,0,0,0
194,-0.0141155,-0.00292995,0.647822,-0.139896,0,0,0,0,0,0,0,0
195,-0.0387213,-0.00277243,-0.309371,0.019302,0,0,0,0,0,0,0,0
196,-0.0241343,0.000634394,0.20415,-0.000220272,0,0,0,0,0,0,0,0
197,-0.0306367,-0.0043221,0.859122,0.0156157,0,0,0,0,0,0,0,0
198,-0.00163737,0.00735042,1.26929,0.0699993,0,0,0,0,0,0,0,0
199,-0.0383668,-0.00295194,0.082218,-0.0369407,0,0,0,0,0,0,0,0
200,-0.00630833,0.00269905,1.19188,0.0827712,0,0,0,0,0,0,0,0
201,-0.0239804,-0.00349871,-1.54859,-0.0042256,0,0,0,0,0,0,0,0
202,-0.0313704,-0.00255009,-0.668077,-0.387832,0,0,0,0,0,0,0,0
203,0.0766377,0.00388425,-0.922397,-0.098242,0,0,0,0,0,0,0,0
204,-0.0252086,0.000660648,0.239449,-0.0372229,0,0,0,0,0,0,0,0
205,0.0785706,0.00346019,-0.821879,-0.140912,0,0,0,0,0,0,0,0
206,0.045342,0.00111978,0.632917,-0.118226,0,0,0,0,0,0,0,0
207,-0.0273658,-0.00391163,-0.0690593,0.0477192,0,0,0,0,0,0,0,0
208,0.00954314,0.00152253,-0.000379553,-0.110984,0,0,0,0,0,0,0,0
209,-0.0252076,4.46904e-05,0.394348,0.0182873,0,0,0,0,0,0,0,0
210,-0.0342188,-0.00161668,0.62516,0.013572,0,0,0,0,0,0,0,0
211,0.0464934,0.000372584,-0.216229,-0.00584341,0,0,0,0,0,0,0,0
